name,package_name,average_rating,developer,download_url,description,md5,version_name,min_sdk_version
顺丰速运,com.sf.activity,5.0,顺丰速运有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3CB31EB5F98D15398A922103CC5F427A.apk?fsname=com.sf.activity_9.72.0.apk,顺丰速运官方出品，是一款提供查、寄快递，网点查询、运费查询等相关服务的一站式快递物流服务软件。  特色服务 • 快速寄件：手机下单，灵活设定快递员上门取件时间，省时省心；  • 快速查件：快递信息实时更新，在途运输状况自动推送，电商购物、商务文件、大件包裹、退换货送达进度轻松查；  • 地址簿：历史收/寄件地址一键选择，智能地址填写，方便快捷；  • 服务点：附近顺丰网点、丰巢快递柜一网打尽，地图导航方便直达；  • 港澳台地区/国际业务：情系中国连接世界，大陆寄往香港、澳门、台湾快速直达；  • 同城急送：专人直递，文件、帮买商品、蛋糕、宠物、生鲜、日用品、鲜花、药品、代送跑腿，平均1小时闪电送达；  • 大件包裹：物流的价格，快递的速度，门到门的顺丰服务；  • 工具：运费计算、收送范围查询、禁寄品查询、快递网点查询、汇率查询、时效查询、单号一键查询、客服咨询；  • 新鲜发现：积分、优惠券、红包享不停，会员福利和积分星球活动天天享，音乐视频会员、手机话费、数码产品、美妆洗护、生鲜食品、干果零食等会员随心兑；  顺丰Express，生活商务工作购物好帮手，更多功能等你来发现。,3cb31eb5f98d15398a922103cc5f427a,未知,未知
虫虫助手,com.lion.market,4.7,厦门市虫虫网络科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/7A498A79E5D78961A8AE55C7AB5C794E.apk?fsname=com.lion.market_4.7.8.1.apk,虫虫助手，只玩精品。只为玩家提供超精品超好玩超新鲜超热门的游戏，拥有免费游戏、大型游戏、中文游戏三大特色板块，可以满足不同年龄段，不同群体对于游戏的需求，是手游玩家们的又一好去处。,7a498a79e5d78961a8ae55c7ab5c794e,4.7.8.1,16
脉脉,com.taou.maimai,4.9,北京淘友天下科技发展有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4ECA31651C96673913F1FEDA94E403E1.apk?fsname=com.taou.maimai_6.6.34.apk,现在流行，上脉脉问内部员工。  脉脉—— 公司员工都在用的职场内容社区，拥有职业认证背书。分布在不同行业、不同公司的内部员工为你提供独特而有价值的一手信息。无论你处于职业发展的哪个阶段，都可以来脉脉听听大家的现身说法。  薪资揭秘、offer比较、公司氛围……上脉脉问内部员工，你想知道的总有人为你解答；中年危机、职业瓶颈、转型破圈……你经历的总有人正在经历或曾经经历过，与他们交流一下获得启发和帮助，让前人的宝贵经验成为你的重要参考。   不仅如此，在这个拥有 “职业认证”的职场内容社区里，通过与不同公司的员工之间友好交流互助，你将更容易拓展自己的职场人脉，搭建优质人脉网络。无论商务洽谈、交流合作还是求职招聘都更加轻松高效。   【薪资揭秘】各公司员工揭秘真实薪资水平。待遇不盲猜，身价有参考。 【offer比较】大佬牛人为你深入分析比较不同offer优劣，让你的选择更清晰。 【挑好公司】内部员工现身说法，发现真正的好雇主，工作更舒心。 【打探公司真相】提前了解公司真相。为你排雷避坑，求职跳槽更踏实。 【人脉拓展神器】基于人脉网络引擎的智能“推荐+搜索”功能，拓展人脉比混群跑会场更高效。 【打造职业形象】鲜活职场主页加上“职业认证”背书，你的独特价值总能获得更多机遇垂青。 【谈合作有门路】在急速找人搜索关键词，快速精准找到合作方的决策人。  开通会员，拓展人脉快人一步。 针对有找合作/找客户/找工作/找投资等需求的用户，脉脉提供了付费会员服务。 会员可享受超过11项专属特权，拓展人脉、招募人才更快更方便。,4eca31651c96673913f1feda94e403e1,6.6.34,24
百度翻译,com.baidu.baidutranslate,4.8,北京百度网讯科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9033251455D284D59021B4CF3F9B98A1.apk?fsname=com.baidu.baidutranslate_11.8.0.apk,世界很复杂，百度更懂你 【主要功能】 - 杜小译词典：收录权威牛津、柯林斯词典，累积覆盖2100万词条，杜小译与你一起共建更好的词典！ - 拍照翻译：无需输入，轻轻一拍，翻译结果立刻实景展现。 - 语音/对话翻译：实时语音翻译，支持中、英、日等21种热门语言的语音输入。 - 背单词：教、学、测、三位一体的背词模式，支持按同根词、考频、易错词、随机乱序等多种背词顺序，重点单词优先背。 - 作文批改：基于深度学习技术打磨的智能英文作文批改，同时支持拍照识别英文手写字体。 - 语法分析：AI解构英文句子，高亮主谓宾等核心成分，轻松看懂长难句。 - 每日跟读：精美卡片和美句，专业多维度打分和纠错，同时支持音标学习，助力提升口语发音。 - 英语短视频：好玩的英语短视频社区，英语单词演出来，英语土味情话等趣味话题，轻松涨知识。 - feed文章：每天更新精选双语文章，同时支持关注专栏，不错过精彩内容。 - 打卡圈：通过打卡记录你的学习成效、与共同努力的同学交流心得，每天进步一点点，水平提高看得见！ -杜小译：你的全能语音助手。支持语音查词、翻译、全局搜索。杜小译陪伴你的点滴进步！,9033251455d284d59021b4cf3f9b98a1,11.8.0,23
2345手机助手,com.market2345,3.7,上海二三四五移动科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FC0FB727DE19B2ABA9630DB68DE3B226.apk?fsname=com.market2345_10.6.apk,手机助手，你的全能手机管家。海量应用、火爆游戏应有尽有，丰富的独享礼包，顺畅的游戏体验，等你来享。手机管理方便快捷，垃圾清理更加彻底，极速运行，一触即得，你的手机由你掌控。手机助手，给你不一样的手机感受。,fc0fb727de19b2aba9630db68de3b226,10.6,19
K米,com.evideo.MobileKTV,3.4,福建凯米网络科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/773BF47EB4E5EB7F816CCFF407930331.apk?fsname=com.evideo.MobileKTV_5.8.0.apk,＊全国KTV点歌神器！ ＊国内KTV聚会交友人气社区，K歌必备！  【万家KTV】支持全国2万家KTV，好乐迪、宝乐迪、agogo、欢乐迪、Newway等等全都有。 【KTV神器】无线点歌、音准评分、录音下载，用手机点歌做麦霸潮人。 【包厢乱斗】无线遥控、魔法表情、献花弹幕，用手机互动让聚会更嗨。 【K歌约唱】邀约同城帅哥靓女，从此唱K不在孤单无聊！ 【精彩动态】实时分享聚会趣事，男神女神点赞、拱趴，还有各式话题活动。 【附近的人】千万用户，与会玩的你志同道合。 【团购预订】同步支持全国千家KTV团购，直接预订包厢功能将在各大城市陆续开放，K歌不排队。 【在线包厢】加入包厢聚会，互动传情一起玩。 【发送邀约】邀请小伙伴加入聚会，一起High。  ------【网友好评】------ “不是一般的好玩！太潮了！跟我一起的都麻利问我怎么用的！以后就是K米的忠实粉丝儿拉！”  “连接K米软件是我去KTV第一件要做的事情。”  “K米让我实现了K歌的快感，不论是练歌房的快感，还有和朋友去KTV，争夺名次、上榜做麦霸都是很愉快的！”  “很好用的app，第一次体验就觉得很独特，点歌切歌，评论，发照片，让其他朋友看到了都是一脸茫然。自己偷偷乐！女孩更是羡慕嫉妒恨，你牛x！”   ◆找歌快 -超级搜索框自动联想推荐热门歌曲  -找回上次点的歌曲，还能快速收藏  -精选集，点了又点，根本停不下来   ◆遥控牛 -秒速切歌，我切，我切切切  -一键重唱，精彩重来  -伴奏、麦克风音量由你掌控   ◆插歌狠 -瞬间顶歌，你懂的...  -随意插歌想怎么唱就怎么唱  -评分歌曲录音随意保存   ◆玩得嗨 -手机一点给小伙伴超有爱的喝彩  -搞笑文字，来一句逗乐大家  -一图抵千言，精彩时刻即时分享  -KTV全场聊天，潮男靓女嗨起来  【加入粉丝群】  快快加入K米粉丝群，汇聚天南海北的K歌达人，找到组织一起嗨~  米友交流QQ群：200107359  官方微信：K米 官方微博：http://weibo.com/ktvme,773bf47eb4e5eb7f816ccff407930331,5.8.0,22
发现精彩,com.cs_credit_bank,4.8,广发银行股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9A67CBFCD8F3A1F1ED139CE97B2ACBEB.apk?fsname=com.cs_credit_bank_8.14.0.apk,发现精彩8.0，服务升级，为您而来。 秉承提供优质服务的初衷，致力向用户打造更极致的体验，广发信用卡发现精彩APP全新改版闪亮登场。 【首页】更丰富 全新首页汇聚超值抢购、电商、美食、积分等智能精选内容。在千人千面算法实现精准推荐的基础上，更提供首页自定义功能，用户可自主选择感兴趣的楼层，服务内容更主富，信息触达更直观。使用场景更灵活自由，为客户带来更高效的使用体验。 【借钱】更智能 聚焦用户对资金周转的需求，提供现金借款、账单分期优惠等资金解决方案，自动为用户推荐合适的分期产品，帮助用户智慧决策。 【攒钱】更简单 以精选系列理财产品：“日日发、周周发、月月发”为组合拳，结合信用卡提前还款理财、精选保障、个人养老金等产品，满足用户的资金增值和综合金融需求。 【省钱】更优惠 提供合作商户+广发专属双重补贴，包括支付优惠、潮流饭票、电商主题专场、积分兑换等一系列省钱福利专区，惠及衣食住行及便民刚需。 【我的】更贴心 新增待办贴心功能，及时传达重要消息。新增数字员工服务，通过3D 建模和智能语料生成技术实现语音等多模态仿真交互，以极具亲和力的形象给用户带来陪伴式温情服务，成为您的贴心小管家。,9a67cbfcd8f3a1f1ed139ce97b2acbeb,8.14.0,23
Zepp Life,com.xiaomi.hm.health,3.4,安徽华米信息科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8F823475739D67898643E538C1ED5267.apk?fsname=com.xiaomi.hm.health_6.12.0.apk,Zepp Life 支持全新小米手环7，继续为您提供全面的服务。你可以更新到最新版App进行绑定。  Zepp Life 支持以下产品： - 小米手环系列 - 小米体重秤系列 - 小米体脂秤系列 - 米动手表青春版 - 以及其他更多智能产品  Zepp Life为你提供精准的运动记录，详细的睡眠及运动分析。激励你爱上运动，享受积极健康的生活方式，迎接更加美好的自己。  · 记录每次运动  支持跑步、骑行、健走以及相关训练内容；每次运动都能获得专业的运动姿态和心率分析，让运动更加科学有效；  · 贴心的睡眠管家  深入分析影响睡眠质量的各种因素，并给出改善建议；  · 全面评测身体状态 通过小米体脂秤检测多项身体成分数据，科学的保持好身材，同时也更早发现影响身体健康的风险；  · 丰富的贴身提醒 无声闹钟振动唤醒自己，无需打扰枕边人；来电、短信、微信等各种贴身提醒，不错过每一个重要信息； 久坐提醒时刻关注你的健康，远离长期久坐给身体带来的伤害；,8f823475739d67898643e538c1ed5267,6.12.0,23
流利说-英语,com.liulishuo.engzo,4.1,上海流利说信息技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/78232F894056A09A4670559769618407.apk?fsname=com.liulishuo.engzo_8.47.37.apk,“流利说-英语”是一款好玩又有效的英语口语学习软件，让你“忍不住开口说英语”！  【“懂你英语A⁺”核心课程】  自适应诊断测试，精准评估英语水平。AI 老师全程评估学习情况，根据优势和薄弱点智能调整学习节奏。课程专业系统，注重实际听说。  【有趣的配音课程】  配音课升级回归，新增海量视频片段！分为青春、搞笑、影视、爱情、科技等14个分类，给到同学们全面的配音体验。  【系统的内容编排】  每日更新地道实用的英语对话，带动口语、单词、语法、听力、阅读等能力的全面提升。  【丰富的学习素材】  课程内容贴近生活，覆盖日常会话、商务职场、旅游出行、校园生活等各类场景。  【真人语伴互动学习】  真人在线对话：根据等级匹配合适的语伴，展开英语互动对话；答题pk：连线小伙伴比拼单词量和英语知识！  【会打分的口语外教】  内置来自硅谷前沿语音识别技术，给你的英语口语实时打分，矫正发音。  【联系我们】  微信：公众号搜索“流利说”,78232f894056a09a4670559769618407,8.47.37,21
日程管家,com.trip.housekeeper,4.3,觅见科技（厦门）有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/DD515F51B2C50187700151E645234178.apk?fsname=com.trip.housekeeper_1.2.8.apk,提高生活与工作效率的日程管家工具  纪念日，生日提醒，倒数日子，帮你记住每个重要的日期  计划清单，任务列表，闹钟提醒，完成你的待办事项和日程计划  备忘录和记事本，记录每天每时每刻，每件重要的提醒事项    【产品功能】  1.	日程管理：管理每天的日程，任务，计划，记录害怕遗忘的事项并在你需要时设定闹钟闹铃提醒你  2.	日程提醒：开启消息通知，设定闹钟闹铃，我们会在每天特定的时间提醒你需要去完成的计划和任务。  3.	可视化任务图表：以时间轴、日历等不同形式展示日程安排，计划列表，任务进度，图文并茂的展示你的日程，计划，清单,dd515f51b2c50187700151e645234178,1.2.8,21
学习强国,cn.xuexi.android,5.0,中央宣传部宣传舆情研究中心,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/39713C71BD839E674B90F2971F710359.apk?fsname=cn.xuexi.android_2.60.0.apk,学习强国APP是“学习强国”学习平台精心打造的手机客户端，提供海量、免费的图文和音视频学习资源，探索“有组织、有管理、有指导、有服务”学习，让学习更多样、更个性、更智能、更便捷。主体内容与学习强国网站（www.xuexi.cn）同步更新。 学习强国APP特色： 1.丰富学习资源 打造权威思想库、完整核心数据库、丰富文化资源库、智能学习行为分析系统、创新学习生态系统、有效管用学习服务系统。 2.学习强国号 总有一款适合您。多家中央主要单位新媒体第一时间提供原创优质学习资源，支持个性化订阅。 3.视频学习 视听盛宴中收获鲜活的学习体验。第一频道、短视频、慕课、影视剧、纪录片……源源不断提供海量音视频。 4.在线答题 定制提供在线学习答题。文字题、音频题、视频题，每日答题、智能答题、专题考试，让力争上游的您不断攀升新高度。 5.学习积分 学有所获、学有所用。每日登录、浏览资讯、学习知识、挑战答题，每一种学习行为都会获得积分。,39713c71bd839e674b90f2971f710359,2.60.0,21
